0.000000,-1234.000000,-1234.000000,-1234.000000,-1234.000000,-1234.000000
1.000000,0.467143,0.463405,0.462350,0.458101,0.482392
2.000000,0.472159,0.466860,0.463796,0.459922,0.487542
3.000000,0.480432,0.471628,0.465714,0.462004,0.505150
4.000000,0.490498,0.476478,0.467782,0.464529,0.514784
5.000000,0.499302,0.480299,0.469444,0.466589,0.506645
6.000000,0.504153,0.485648,0.471977,0.468583,0.506645
7.000000,0.508040,0.490100,0.474327,0.470393,0.506977
8.000000,0.511163,0.495797,0.477434,0.472691,0.520764
9.000000,0.515083,0.502791,0.481221,0.475028,0.534385
10.000000,0.521728,0.510515,0.485432,0.477630,0.539867
11.000000,0.525515,0.514834,0.489120,0.479845,0.525581
12.000000,0.531030,0.519535,0.493198,0.482375,0.534551
13.000000,0.534086,0.522625,0.497126,0.484684,0.536047
14.000000,0.534518,0.524801,0.500640,0.486788,0.536545
15.000000,0.533488,0.527608,0.503953,0.488832,0.534718
16.000000,0.535681,0.530598,0.508123,0.491517,0.536545
17.000000,0.538040,0.534535,0.512317,0.494396,0.546346
18.000000,0.539801,0.536944,0.516370,0.497270,0.544850
19.000000,0.542159,0.538339,0.520565,0.500260,0.548339
20.000000,0.543787,0.538638,0.524576,0.503167,0.542857
21.000000,0.544684,0.540183,0.527508,0.506141,0.541030
22.000000,0.543522,0.540781,0.530158,0.509059,0.540532
23.000000,0.545216,0.542508,0.532566,0.512254,0.553322
24.000000,0.545050,0.543605,0.534203,0.514961,0.547508
25.000000,0.548671,0.546229,0.536919,0.518045,0.560963
26.000000,0.553854,0.549269,0.539934,0.521838,0.566944
27.000000,0.559369,0.551445,0.542990,0.525360,0.568106
28.000000,0.561329,0.553272,0.545108,0.528671,0.563123
29.000000,0.564618,0.554834,0.546586,0.531988,0.563953
30.000000,0.567807,0.558239,0.548439,0.535797,0.576910
31.000000,0.569934,0.561894,0.551038,0.538970,0.577575
32.000000,0.567508,0.563439,0.552110,0.541251,0.555980
33.000000,0.565216,0.563272,0.552890,0.542802,0.551661
34.000000,0.562159,0.563389,0.553497,0.543931,0.548671
35.000000,0.560698,0.564252,0.555241,0.546030,0.569601
36.000000,0.560133,0.565033,0.557151,0.548300,0.574751
37.000000,0.560698,0.564103,0.557774,0.550028,0.558804
38.000000,0.563588,0.564402,0.558837,0.551539,0.566113
39.000000,0.566711,0.564435,0.559635,0.552536,0.564286
40.000000,0.563189,0.561944,0.560091,0.552940,0.551993
41.000000,0.557708,0.558920,0.560407,0.553666,0.547342
42.000000,0.557608,0.559153,0.561296,0.554457,0.558306
43.000000,0.554120,0.558854,0.561063,0.554878,0.548671
44.000000,0.551395,0.559053,0.561221,0.555349,0.550664
45.000000,0.554020,0.558605,0.561429,0.556362,0.565116
46.000000,0.556977,0.557342,0.561188,0.557215,0.562126
47.000000,0.560698,0.559153,0.561628,0.558234,0.576910
48.000000,0.570631,0.562375,0.563389,0.560017,0.598339
49.000000,0.580465,0.565930,0.565183,0.561733,0.599834
50.000000,0.586645,0.570332,0.566138,0.563505,0.596013
51.000000,0.590465,0.573721,0.566321,0.564845,0.581229
52.000000,0.591030,0.575864,0.567508,0.566152,0.579734
53.000000,0.587442,0.579037,0.568945,0.567054,0.580399
54.000000,0.581927,0.581196,0.570125,0.567879,0.572259
55.000000,0.573688,0.580166,0.569385,0.567674,0.554817
56.000000,0.566744,0.578605,0.567973,0.566993,0.546512
57.000000,0.559767,0.575399,0.567276,0.566218,0.544850
58.000000,0.552957,0.570199,0.566287,0.565659,0.546346
